Episode, Episode_Reward
5390,261.0631781115187
5391,46.358497656823204
5392,291.1387349941803
5393,300.8604130743839
5394,260.98785207902364
5395,37.211251756597136
5396,65.72174253908244
5397,255.0542721035613
5398,275.12742466520575
5399,53.548311655628225
5400,262.2281072143609
5401,282.7365257897537
5402,84.37372941104135
5403,283.83626335234396
5404,53.0652670673154
5405,276.36527092720894
5406,41.677351434196055
5407,36.24402651931101
5408,264.50325197573864
5409,60.721957745134034
5410,309.9533775861833
5411,53.378845208203444
5412,277.4602308253605
5413,271.5239641681919
5414,23.818347127890235
5415,40.70103910768597
5416,270.6011197582378
5417,262.88660249798966
5418,2.7865653842478366
5419,301.31623584089454
5420,282.8658912643855
5421,80.98822459092622
5422,264.5936661805421
5423,252.3675454146156
5424,70.71643372054578
5425,283.8999979217012
5426,38.08455538104292
5427,47.4379647275932
5428,289.3091711122
5429,270.801290760916
5430,296.4954247179197
5431,291.78582099042603
5432,304.61232754098
5433,273.65757092993323
5434,259.86146640339626
5435,-25.12594667803792
5436,287.6951409851438
5437,289.46856899575306
5438,282.3559980180635
5439,67.55488608905307
5440,291.1631405623971
5441,283.90633999931333
5442,56.90022999543899
5443,290.1330958491709
5444,60.96858720895244
5445,281.95364203541317
5446,279.7937346279442
5447,63.97401565501829
5448,272.5558334685895
5449,271.95683844555526
5450,21.71043282142979
5451,294.4344801984911
5452,67.80455016414516
5453,55.78006703900698
5454,272.71663164858717
5455,59.22680922226016
5456,309.2731767815957
5457,288.68735555194996
5458,50.15611378939886
5459,253.90630607169152
5460,243.33124136664426
5461,287.341965055534
5462,47.26551278047455
5463,283.3890170452101
5464,45.41319822185696
5465,305.8532700750583
5466,270.0953200100969
5467,63.85938948893261
5468,64.71392745401249
5469,271.55320442122616
5470,278.9928573634572
5471,36.14352550198433
5472,266.5355990745517
5473,250.7115445319023
5474,287.56057763874946
5475,293.22496489873316
5476,285.5543985159341
5477,67.61266510107765
5478,35.83420756717794
5479,60.35501540963975
5480,281.6176027758062
5481,271.1318943568838
5482,319.9226512856897
5483,291.0802256854512
5484,276.2314660648168
5485,289.2625285481359
5486,268.89238024987316
5487,286.7988444612762
5488,272.6295993014528
5489,263.62295837865094
5490,66.22773777259485
5491,64.96077701305893
5492,242.3897872629675
5493,282.77822768656165
5494,286.07405547696857
5495,280.80129231406414
5496,264.6268001687953
5497,295.22326725074015
5498,265.04567165332
5499,274.64860041263057
5500,312.11315937461166
5501,48.880687296076076
5502,43.333813184577195
5503,259.91569261606736
5504,298.7185839180469
5505,290.26946640151044
5506,-18.867141491869063
5507,301.00103607089943
5508,249.75551101504186
5509,56.02583628193295
5510,66.68358210030067
5511,258.3485731155807
5512,292.0070585695619
5513,291.56555963034384
5514,308.199286157448
5515,41.42819544181586
5516,55.18665736581565
5517,257.85970154530986
5518,53.05378909292804
5519,256.79705691377274
5520,56.14092717219867
5521,288.25340053226296
5522,75.88924802519196
5523,253.21337603592215
5524,285.31282758689173
5525,288.7865744877031
5526,305.7930500399839
5527,52.547573624357
5528,284.1247106207959
5529,269.2570101888182
5530,253.69722177400882
5531,62.115429946525666
5532,293.27480250439004
5533,49.00509246556672
5534,291.9707571085887
5535,89.00010591983832
5536,280.7812493628103
5537,64.77977505887955
5538,250.24278710917426
5539,293.98881606190156
5540,287.8812952639846
5541,294.6114649891926
5542,259.6368008787788
5543,58.48572150159501
5544,83.96816557860808
5545,279.7653663503208
5546,297.9902578250658
5547,55.600815323682355
5548,269.7565941975736
5549,276.3612866429221
5550,294.05836719137176
5551,57.73509244144529
5552,287.4353141945401
5553,281.30598113855524
5554,49.18913234596323
5555,258.8853869194015
5556,289.1952160367234
5557,297.2801822895987
5558,59.227805608894926
5559,63.15537770034521
5560,297.82824631506526
5561,56.64290286551142
5562,276.7630200944219
5563,288.93847418652564
5564,263.7003298184684
5565,289.37180856309925
5566,52.27205416587111
5567,247.78225377717197
5568,296.6744676823736
5569,69.78335921055654
5570,62.63090259267332
5571,280.3386829096818
5572,274.79913075855836
5573,50.5804518228006
5574,259.4862044291352
5575,258.1308745187353
5576,69.12543550420304
5577,281.9492840288923
5578,294.15241938800114
5579,41.725136417566546
5580,281.93590690768445
5581,304.52224084912467
5582,263.6587409309559
5583,292.0050698600802
5584,296.7448349668481
5585,301.42390658897796
5586,245.73677828269822
5587,69.29271272825483
5588,294.55109174739357
5589,272.98337457644607
5590,253.74746250780927
5591,271.5974462208635
5592,66.78184799459973
5593,44.66936659107574
5594,297.0978156562183
5595,59.13487330609044
5596,259.04551121697756
5597,276.8653094655582
5598,53.512818419050404
5599,72.20103574201283
5600,293.87042393592384
5601,258.53334623851714
5602,299.0754727604878
5603,52.32903172656566
5604,56.22561774560114
5605,302.2702983970727
5606,263.406456665326
5607,296.8809145680149
5608,44.36460377792869
5609,280.41800723686055
5610,49.96930677767344
5611,321.24026189059384
5612,285.0424143422195
5613,61.559098459348945
5614,263.77436482896684
5615,50.17673787419753
5616,288.156163515088
5617,251.8795524079158
5618,266.3942668076488
5619,47.76470209425395
5620,263.6693240879076
5621,299.98237976008176
5622,303.6490991953891
5623,251.47288869235118
5624,258.9095383991003
5625,300.5990096549584
5626,59.44452003631153
5627,285.825118622323
5628,282.779954373415
5629,269.85404661697135
5630,294.58166242920595
5631,284.13463973807393
5632,269.80431419654826
5633,292.312894395265
5634,68.57742487404613
5635,283.0398574372608
5636,294.15482123756516
5637,289.3582301106776
5638,50.32759416431878
5639,252.49784084405343
5640,289.42633700092824
5641,304.55031485802
5642,287.29790172448435
5643,286.8325181389955
5644,260.4798433094336
5645,59.14513304144546
5646,58.73137553765358
5647,285.21510609139864
5648,280.70767979390826
5649,283.62002064389816
5650,307.38235647349444
5651,275.2622005996583
5652,293.9411237969678
5653,247.8948779357178
5654,280.7371996066348
5655,314.98802513304065
5656,279.22739435119854
5657,281.31182835365416
5658,288.70814781324117
5659,298.78658307940105
5660,253.90662487336246
5661,260.71174355595906
5662,282.0356860101599
5663,256.9163684591847
5664,306.84111148008094
5665,309.3253062485509
5666,292.9860359910535
5667,286.4115333683347
5668,284.2345997900071
5669,267.61396557867363
5670,257.14900028327867
5671,280.86374994326735
5672,41.460958840798526
5673,263.628307892542
5674,305.6971860717839
5675,289.9887312491036
5676,269.0531339008876
5677,293.45482856291767
5678,265.1187902800984
5679,259.88984189937764
5680,297.83841910862407
5681,291.24887713181533
5682,295.1437657850265
5683,303.94574209191296
5684,308.320121467464
5685,275.3593932724881
5686,287.57856862622856
5687,272.90090861975034
5688,281.206474172207
5689,291.70759366808966
5690,264.5389716227936
5691,64.17143244021418
5692,288.4497995278698
5693,56.31332240143203
5694,265.9402036171265
5695,61.87023748718261
5696,265.4569384501228
5697,256.9538452200897
5698,62.49604404710982
5699,279.2570430732969
5700,290.8436373270717
5701,60.40125486038991
5702,283.9191244284179
5703,289.02939671235674
5704,267.56562510308345
5705,300.80242175336576
5706,287.61225711222846
5707,287.26493349103214
5708,305.25497880824946
5709,295.3609251419971
5710,309.24314973561945
5711,57.26693577600378
5712,57.50121743281565
5713,287.3417200159938
5714,305.78899324319
5715,71.85241357141473
5716,249.51288238250186
5717,292.1147274864885
5718,306.4302090307997
5719,289.1596457076811
5720,269.3619004761332
5721,248.57533681229393
5722,287.57521839384634
5723,292.1087461524213
5724,295.7597423186775
5725,257.87394926169065
5726,297.4472178462654
5727,303.6171763426351
5728,61.359261388026766
5729,53.74076722131966
5730,283.4800589348275
5731,293.9953390845536
5732,263.2855720379204
5733,271.2402001621691
5734,43.69416619766466
5735,255.43941181059142
5736,265.3269020477067
5737,49.940544853156155
5738,295.32450679219255
5739,248.01933698042689
5740,54.56969816758058
5741,306.140362428041
5742,82.58341641824518
5743,306.90324253826776
5744,33.405618963768006
5745,279.63708224201423
5746,269.40814829644
5747,270.25071071127365
5748,269.2745882296939
5749,276.93319012564507
5750,308.7250506101549
5751,59.16325393480369
5752,71.07158406614008
5753,278.59433211129704
5754,289.81797221665386
5755,277.1772666704072
5756,308.3802145282548
5757,286.6487658003433
5758,69.64448844209807
5759,252.0848889504871
5760,293.8523858832001
5761,60.50459001201921
5762,59.50650375427628
5763,307.3326972826907
5764,282.7956842510682
5765,286.2509060844902
5766,310.49142075166884
5767,78.69951521287297
5768,283.7362853776708
5769,58.90970688291782
5770,308.2990974808804
5771,293.6596306857662
5772,263.99765539908134
5773,253.63581163772062
5774,65.22864458770619
5775,287.05522920598776
5776,309.71733476274306
5777,191.58716310122253
5778,298.9015600267968
5779,275.80729776882475
5780,254.66040695705803
5781,270.2527248431941
5782,275.67709518029403
5783,287.8272204587273
5784,45.222280319827775
5785,300.8228986642797
5786,268.50190251934424
5787,281.90600981660646
5788,27.524580693296343
5789,267.25106282685624
5790,314.51653750761795
5791,53.14708195191389
5792,299.0252384227918
5793,246.06820835786596
5794,290.23405560157113
5795,287.9465657959139
5796,305.74855522660994
5797,259.1332291016027
5798,295.6057381370112
5799,262.5887068989258
5800,286.02787631306825
5801,65.89412135228022
5802,278.942723846922
5803,55.21402520173217
5804,-138.08974095748428
5805,275.20170887010306
5806,44.47333136830994
5807,296.0493899220691
5808,276.53038818998346
5809,297.79473284888104
5810,272.9999138037616
5811,291.89756289530965
5812,24.08929332696995
5813,263.8934162038262
5814,261.362103589454
5815,297.09901582924914
5816,252.8749593699435
5817,38.86392217063832
5818,291.14651815135653
5819,300.77484155372224
5820,265.4780194290239
5821,53.52789545957876
5822,303.1931682685648
5823,64.10480120390937
5824,287.9488073969075
5825,-23.15809080347975
5826,299.1123528232391
5827,296.7363882229696
5828,309.850317979092
5829,261.2982234426325
5830,297.4892417554578
5831,52.365429870833054
5832,253.96480770005869
5833,70.36689306812104
5834,295.50375934534196
5835,291.73426499506314
5836,288.5313251558093
5837,269.2506841833612
5838,254.74041211564582
5839,269.1582101096203
5840,244.51547474186893
5841,284.1844520049875
5842,284.46508313981883
5843,249.78045418772007
5844,262.47095347888427
5845,276.39960460244345
5846,278.7263167315069
5847,62.61291174084397
5848,295.1954855251602
5849,293.4503116490386
5850,55.69316248387037
5851,33.62425284407513
5852,263.42844627551887
5853,258.37553713688425
5854,285.1936908440362
5855,33.30573890153167
5856,288.8502295386221
5857,261.40890694166285
5858,287.5633727377605
5859,54.176308652347075
5860,298.89593593040837
5861,254.96398748429135
5862,-113.15202911431963
5863,54.790560558182904
5864,294.1158844924852
5865,259.85490786925004
5866,287.3623422314523
5867,310.58609661476225
5868,295.4165256444338
5869,305.11463366780004
5870,265.76795796454974
5871,49.205871775119846
5872,293.61949545925836
5873,57.79495456805935
5874,48.04211022869947
5875,267.392216184074
5876,247.894100288961
5877,273.04013009645826
5878,260.17815072987537
5879,297.39536119577656
5880,292.8278116979624
5881,45.0642583023058
5882,29.17044185378174
5883,63.23661104668017
5884,295.44154488152196
5885,264.4445696451377
5886,282.22401767259805
5887,266.49785688016925
5888,298.545709248578
5889,297.24260683073254
5890,49.62966881839645
5891,281.75060232559605
5892,257.29556529920364
5893,304.93413919877275
5894,266.87276020543356
5895,57.74316549141568
5896,294.98990815230536
5897,287.1718846855257
5898,277.4220036686512
5899,268.1881456063102
5900,250.3034652963073
5901,279.0887969198102
5902,292.47177253848844
5903,272.59340199790245
5904,29.906181708250642
5905,299.89074809979456
5906,280.98251275878926
5907,293.637662910843
5908,282.94485889370014
5909,282.87711205626954
5910,287.65344866203964
5911,296.8087479945487
5912,250.76085097298144
5913,289.9662263797362
5914,266.33569573064847
5915,61.126302654906766
5916,260.53343023051775
5917,272.85223499797485
5918,274.8765520108848
5919,315.9973598182667
5920,32.6663152613132
5921,286.7253868108606
5922,48.409416995829986
5923,280.034915274411
5924,283.74191430695754
5925,39.221421946458236
5926,276.84259508143896
5927,272.8572076201656
5928,39.69730425629044
5929,69.92655467746329
5930,271.89901660842054
5931,276.6434261831922
5932,270.99760202116227
5933,285.2071696475424
5934,284.6195708268799
5935,288.3616523786046
5936,320.6530661441816
5937,53.501212318886985
5938,26.474837904510608
5939,59.911132202421896
5940,289.36935268018385
5941,285.7551119641796
5942,250.66932384765084
5943,37.142292266209154
5944,277.0868803793079
5945,296.208782026922
5946,288.2854592950662
5947,265.6750240016121
5948,49.87606006721532
5949,66.15076248254098
5950,285.2035989264858
5951,278.10080897328226
5952,283.3864598471424
5953,73.41793653250173
5954,23.3717662802852
5955,299.1315814882071
5956,291.4079413023653
5957,295.60537896972653
5958,71.11947700627442
5959,262.96933474959496
5960,288.9831534896849
5961,270.1408104927891
5962,302.3557140099235
5963,285.83195469023883
5964,251.46723929117593
5965,277.50166103832396
5966,276.099987914826
5967,60.764808335347254
5968,308.8952163803118
5969,258.07313011939743
5970,301.1353611175152
5971,48.049958129098286
5972,285.89190784406117
5973,279.847322434275
5974,289.3561595897429
5975,251.37897380544683
5976,55.697232605347665
5977,299.41680502382894
5978,280.0303676487447
5979,306.25398668059415
5980,283.2287320245623
5981,58.19108890271755
5982,267.64826132511587
5983,62.0541826083504
5984,279.4305921178634
5985,298.61714950568967
5986,45.318329855209754
5987,289.9490321260151
5988,24.368841269939836
5989,56.31098206709024
5990,284.03385641714794
5991,281.09755088402807
5992,259.83765842754724
5993,301.7222059901694
5994,277.2008426993819
5995,42.24378978308579
5996,289.5011134920716
5997,30.48490023913496
5998,245.84659929788995
5999,292.15484884631246
6000,287.47159103245076
6001,270.64811287969155
6002,264.36937568375515
6003,309.19663063171106
6004,279.4844570709347
6005,305.7851892538698
6006,293.0876448608334
6007,42.29490025811782
6008,282.57943003253854
6009,291.8759540565642
6010,299.5039151354439
6011,50.26069066573311
6012,256.63439710137425
6013,278.0848123015395
6014,279.0915518418467
6015,309.0429334508767
6016,293.0925649804445
6017,284.76219643280126
6018,248.8657544336654
6019,252.8121695971644
6020,323.4414123091284
6021,291.19942692726414
6022,275.6460431200816
6023,306.58846839797667
6024,252.25970940979633
6025,278.8874844388419
6026,300.28409997914775
6027,279.0515231135505
6028,264.9879216989197
6029,50.789646865462174
6030,224.65652286340884
6031,267.412898359423
6032,184.46355301149288
6033,271.6641364607666
6034,296.5297895657478
6035,270.49776676331174
6036,303.82346192965645
6037,58.28318573706855
6038,259.6133932771512
6039,283.33333997035845
6040,313.7430126590248
6041,303.35828688546917
6042,255.07754796004332
6043,56.82306494259046
6044,61.431785742395675
6045,277.2806846367804
6046,285.7485836150821
6047,72.23728545864395
6048,271.81052844231635
6049,285.1501376729118
6050,281.4784598839773
6051,251.884942720231
6052,39.50289980374953
6053,292.6965584433983
6054,255.00581521575737
6055,312.40389505976157
6056,258.89042878542045
6057,288.9274858159353
6058,310.1184238978433
6059,292.59960749892696
6060,308.35272758261
6061,309.38684665422227
6062,284.34818049405754
6063,289.32634940979074
6064,296.42848704611686
6065,269.92918599143627
6066,262.70851485065697
6067,244.23982142298917
6068,288.9025805269971
6069,298.2665327855988
6070,304.9206309079544
6071,48.75010608789677
6072,254.0653671947016
6073,258.4558725947627
6074,272.3397258151134
6075,270.2716225716928
6076,296.5289142664406
6077,299.01327236066254
6078,293.0077644196035
6079,305.1944020867427
6080,286.59689521045493
6081,41.541541220929645
6082,294.0970685580873
6083,239.0943289644555
6084,267.40399119234166
6085,258.1349686846487
6086,298.21795349307865
6087,296.311948220972
6088,264.30410180040974
6089,318.83689391093105
6090,310.5728215002902
6091,245.4237724626142
6092,256.719797206616
6093,273.565006121996
6094,44.00720688337307
6095,272.9684297094783
6096,268.09117376524944
6097,269.07000800351534
6098,292.9319552658354
6099,266.0538410305028
6100,273.4716927321266
6101,281.1360253051124
6102,269.28388511770277
6103,303.82174003857557
6104,284.55545661877113
6105,284.553258001204
6106,276.0827600250047
6107,299.4586086369442
6108,282.8287311235156
6109,285.3303200792577
6110,284.2421872112562
6111,271.8577571771483
6112,272.0188704358041
6113,312.4106372616434
6114,247.7345988882317
6115,288.2105946349202
6116,60.229341771235255
6117,48.998834926790465
6118,276.72412999656996
6119,52.346222908168784
6120,252.01525364163425
6121,283.27126888650076
6122,251.18916171317395
6123,253.33631395496872
6124,312.94465336010194
6125,305.4310398615676
6126,270.53038130625555
6127,300.8543638437331
6128,298.12811817983635
6129,290.34689342811714
6130,268.96242455076793
6131,294.72794509437756
6132,245.0171544370775
6133,257.764187737678
6134,309.9022182576541
6135,292.2044285118154
6136,59.459559843907726
6137,262.8691043005193
6138,247.42296446481078
6139,286.80376200530725
6140,258.4721441437612
6141,271.18103364244814
6142,288.34864310969635
6143,267.16137586146306
6144,256.62841426429804
6145,300.6431313354608
6146,270.0200289981567
6147,279.8284774111826
6148,279.8431973628754
6149,296.1426253850477
6150,283.17201651734104
6151,278.20289766321184
6152,300.01698106039987
6153,253.09639633795632
6154,261.4296813680402
6155,292.29573990304
6156,272.80169728816634
6157,271.63715005666813
6158,264.15046433865723
6159,309.9638638152871
6160,277.17728890738715
6161,281.04703862628526
6162,312.5557083173903
6163,278.40431951261894
6164,252.99851542724699
6165,297.23190036295557
6166,295.2921488597357
6167,260.23730318925845
6168,270.02018844233646
6169,271.84353904564057
6170,278.01170003826087
6171,281.98757535991024
6172,251.73809347536815
6173,260.3309736444535
6174,260.0390161619764
6175,50.24606366455609
6176,256.48214903278085
6177,288.38066635863913
6178,325.3841624883647
6179,260.63814272044715
6180,287.8649741107592
6181,255.32914675799157
6182,273.8389870654789
6183,259.60324635192876
6184,247.39189166696823
6185,286.0742795638788
6186,282.0868421690228
6187,285.1812556584843
6188,291.34189524943804
6189,269.6319097999926
6190,303.5148627230247
6191,282.4581770002659
6192,279.8006682723785
6193,317.42495136224477
6194,262.60896761812353
6195,293.0976533987667
6196,266.7836053426925
6197,263.3629291570833
6198,306.26056792994433
6199,264.7490846528522
6200,299.11657285833144
6201,281.45630380591393
6202,313.41757383215116
6203,281.11590090885
6204,285.75233014417836
6205,285.45803598047985
6206,266.9326080986242
6207,294.24434645650155
6208,287.8209786997524
6209,254.6790704656446
6210,71.4389137294011
6211,276.801430588005
6212,272.59837399878927
6213,262.3361885076211
6214,272.8289839756619
6215,272.0436983424327
6216,295.9066880772757
6217,251.7321694779499
6218,-24.62765441504665
6219,300.0431631909586
6220,264.8256967134256
6221,280.0000303256029
6222,291.9267944267077
6223,268.97727058841383
6224,292.9977867357644
6225,256.62287721020215
6226,272.18890893552606
6227,267.1075725021857
6228,298.138809289218
6229,289.4632678037125
6230,278.4538309296697
6231,310.9574616003307
6232,244.47258791004154
6233,262.84172390157335
6234,257.9037163751067
6235,236.36450475750726
6236,263.8737121514856
6237,302.18675511140236
6238,276.08383193139014
6239,303.062403792391
6240,278.68373091910536
6241,292.2992529712559
6242,294.36985438749207
6243,302.8509561063497
6244,261.3788848994502
6245,308.2306602778125
6246,311.7322413294811
6247,264.86430004128135
6248,276.99536238172453
6249,311.34723912231925
6250,303.41781542731053
6251,262.31361573698416
6252,269.63830527661355
6253,272.5194640372084
6254,307.96643791375743
6255,293.4695404816392
6256,284.8760457171758
6257,298.88484423781154
6258,262.8852823335457
6259,253.7054522346737
6260,258.9291062946901
6261,315.42933791063547
6262,289.90424484453104
6263,305.6010794322092
6264,311.69020756482075
6265,271.6650608086749
6266,255.2110633591701
6267,289.91642248475307
6268,318.1997522275784
6269,255.85110239736935
6270,302.48390977117555
6271,254.03350315316186
6272,290.3270954072817
6273,301.29820210593425
6274,264.1385141684402
6275,314.4377200840763
6276,297.0748200775466
6277,257.8770377132264
6278,279.8909833433525
6279,249.1250163909198
6280,283.80907305323467
6281,274.6597600448806
6282,263.71483165142837
6283,263.95762121641167
6284,262.0647800359106
6285,288.45351748230996
6286,257.54088232123524
6287,279.71925369681566
6288,255.10233317416453
6289,245.6607825055752
6290,264.6050139084856
6291,256.7178516865638
6292,287.5263743859432
6293,259.5333949486474
6294,288.01476961286636
6295,282.26854458371264
6296,305.1704120221285
6297,281.5712115482935
6298,292.20493296004696
6299,285.34787029344665
6300,301.3764608803735
6301,278.51379624428944
6302,277.28333861008514
6303,287.76426212715364
6304,286.1606198621546
6305,292.7506656433734
6306,274.89463490797607
6307,257.3877471264496
6308,276.2359157769669
6309,279.28421154050045
6310,291.4436126739115
6311,275.17596970751947
6312,266.4731052094876
6313,287.6153644908874
6314,265.7697316504384
6315,299.1945691308217
6316,261.1296156377246
6317,285.4585832087935
6318,280.4923523175908
6319,302.6553619931552
6320,250.61002633065357
6321,295.9583724139038
6322,300.2594981925315
6323,286.0271451547035
6324,298.25029247436504
6325,282.7332444281264
6326,304.04110122863784
6327,272.0554432180612
6328,280.97286870559606
6329,306.99086869543885
6330,271.2106536624138
6331,287.895144934396
6332,249.28181674716188
6333,293.39528637434853
6334,50.16341052708995
6335,294.377096890155
6336,297.84704142475994
6337,320.4585763849176
6338,261.87599708407333
6339,269.8839502027034
6340,267.77989778237634
6341,296.75545909643915
6342,276.62951871700704
6343,258.2041626837545
6344,289.8824969926585
6345,247.33575228730257
6346,271.0223030456043
6347,258.10449868996375
6348,303.63432268826944
6349,253.89168111546815
6350,293.7480766888112
6351,312.127111817613
6352,301.2533743759146
6353,302.7661960855645
6354,289.6925005509857
6355,310.28890143052604
6356,268.0442531497387
6357,309.7685357703628
6358,252.96341947607158
6359,294.8203481798695
6360,242.4759948905143
6361,312.73274603789923
6362,264.99970778119155
6363,63.1840153602117
6364,276.33111267076544
6365,284.1380165054066
6366,243.9529269583166
6367,299.7467436638793
6368,273.8875096214386
6369,307.5113434761903
6370,262.4793911122482
6371,67.89655223365352
6372,297.723585034147
6373,315.1074392613077
6374,275.2848091092908
6375,271.1975383976264
6376,299.6264332395825
6377,258.5866611784885
6378,294.21038494468064
6379,273.659736584042
6380,300.509113236623
6381,265.04183165708776
6382,298.62320662309577
6383,73.72343100108267
6384,288.3399706036846
6385,258.7518447299154
6386,293.8405977855723
6387,280.8103589342901
6388,275.3343392634165
6389,69.412472096951
6390,58.18910490057601
6391,297.8404153133347
6392,281.5191043718519
6393,300.5583840695649
6394,304.56257081931153
6395,272.1533096143588
6396,302.4417482862701
6397,56.959952098991124
6398,282.9282730827391
6399,305.87867826925185
6400,293.1027219980847
6401,252.5499276030691
6402,278.4373449765982
6403,287.0161638333967
6404,277.1818577342217
6405,257.7032013916735
6406,246.0018760839301
6407,27.90460642958577
6408,265.3557169680764
6409,285.8220093089292
6410,43.7324968740289
6411,302.4736864013521
6412,60.88525645563931
6413,265.5877723672803
6414,306.27426661406497
6415,272.1826959092346
6416,71.30939608833347
6417,314.00847391926436
6418,40.183229206820556
6419,31.903477617165294
6420,294.66582177072587
6421,305.1260297273289
6422,290.62781911791114
6423,273.714175540752
6424,293.1419006983299
6425,283.63767786679875
6426,35.19707827645681
6427,67.47730548363933
6428,285.7584340799991
6429,78.27308417832441
6430,262.1630002715409
6431,273.35221370635475
6432,77.98520377486929
6433,307.44979236764306
6434,282.80470139576335
6435,67.07122452367375
6436,264.5463874207054
6437,288.7327348679398
6438,83.59717308187962
6439,315.699903180187
6440,289.8150183109882
6441,290.8334904906046
6442,286.0558643105826
6443,285.4946360891156
6444,286.8371189372879
6445,34.58348922783961
6446,43.32635902333371
6447,304.1201840809737
6448,290.22223302286454
6449,269.0220354864709
6450,296.71447864088157
6451,314.42900157044653
6452,310.2150118437452
6453,253.2325285488638
6454,308.0293097814822
6455,251.21731363971082
6456,269.7992928506543
6457,301.9956321007143
6458,290.0839602289351
6459,258.38697673133856
6460,278.5656354645088
6461,286.55212448574446
6462,281.09513704691767
6463,268.49298283162
6464,285.1623490542376
6465,50.08036427212039
6466,296.4932102442873
6467,294.7368523809577
6468,296.33426887759487
6469,257.12540660455454
6470,259.4739553979744
6471,278.4225024988608
6472,270.3207137496581
6473,249.74470080908165
6474,258.8197402532997
6475,265.8472622958044
6476,256.75587099184025
6477,301.9545890142989
6478,292.7742454428459
6479,285.30567904609916
6480,273.80555953029375
6481,303.5234198690937
6482,268.3151112244321
6483,292.8893465996144
6484,304.84219892472623
6485,43.994529013019616
6486,63.04461726740945
6487,267.56916354353564
6488,288.2984099533574
6489,285.44532340483624
6490,33.15539608504727
6491,48.557556200591335
6492,68.12474099842376
6493,67.83718054238
6494,306.68792460130305
6495,264.96146642366864
6496,250.72831100853736
6497,274.012540368531
6498,-573.9094388033709
6499,263.8074458069058
6500,302.71773537963753
6501,251.48950524662516
6502,293.8584843115211
6503,286.5178661014961
6504,249.61037736818508
6505,276.58027252946215
6506,288.8468207502986
6507,284.2256103158732
6508,257.8829298632258
6509,31.4648199942674
6510,254.1770804004427
6511,303.934516820196
6512,259.1293272018961
6513,312.7367188073348
6514,290.26983728630023
6515,281.98822513650157
6516,286.4587338459597
6517,280.65572370909877
6518,266.86493001210715
6519,281.82662891971205
6520,289.7946382142976
6521,277.4185848376966
6522,271.7381188010601
6523,295.7639181406167
6524,287.7918750597118
6525,294.43914246482257
6526,293.2259793817627
6527,288.4915454266455
6528,292.8067418907809
6529,259.79393287985766
6530,267.1793637843235
6531,309.8031784505283
6532,316.9241570622536
6533,292.2030955314917
6534,296.60785810907055
6535,283.0176684372981
6536,308.22495908401777
6537,65.89132811185229
6538,246.47496470758097
6539,277.2723021742869
6540,283.79278474115574
6541,300.4060658824843
6542,279.8164606682836
6543,304.13355739415726
6544,78.01050979906407
6545,290.08825907722724
6546,285.75412181759026
6547,309.5082384063938
6548,257.09227935446677
6549,299.7649363748489
6550,281.7155870930836
6551,283.14993868831453
6552,271.6782538137594
6553,241.96288843405222
6554,313.27211797638176
6555,253.48902618825758
6556,319.62692030594565
6557,294.04399387189744
6558,298.3171305093961
6559,298.3804940336847
6560,317.8530730876488
6561,264.42160391508514
6562,44.54687772241755
6563,299.79489897414896
6564,307.01332247275076
6565,285.46436505785766
6566,285.11092844046595
6567,258.13959988781744
6568,309.9399441034274
6569,70.8851419082599
6570,306.59655846577834
6571,261.88936409357245
6572,304.6445695993523
6573,242.81005439303584
6574,64.21524764114375
6575,251.25805023869668
6576,274.6895799961761
6577,244.05998817628304
6578,241.83470316946244
6579,259.22927756682975
6580,74.50017398925115
6581,291.0427397024676
6582,278.8369502215324
6583,261.9753444900476
6584,295.44542254570877
6585,319.2185476337705
6586,273.06819789118094
6587,284.47021425324374
6588,286.1221123551994
6589,268.11281843258655
6590,312.5460987727125
6591,296.9461584516033
6592,305.4073682668005
6593,305.05177855887723
6594,283.08049035664436
6595,67.53956036828993
6596,56.718490046147195
6597,238.31382153116326
6598,271.9687471210175
6599,289.13830642941934
6600,287.1145984507539
6601,289.30665839114533
6602,270.25115976074824
6603,36.43424616896692
6604,255.22186835536976
6605,284.5942711217988
6606,307.51920476564885
6607,282.7572427561176
6608,297.3006414682718
6609,269.95871038105986
6610,298.464510002211
6611,298.12841566182175
6612,320.70481548523514
6613,262.09194705102556
6614,52.36466408554844
6615,314.5707084216938
6616,292.5784172504474
6617,245.07258558548264
6618,266.8321080456917
6619,269.0122451225734
6620,274.6105274105243
6621,248.83725173851755
6622,284.3734867015088
6623,43.28418623214259
6624,285.99967597980583
6625,292.0356524939365
6626,294.10401671761156
6627,262.85472000823245
6628,250.7763625847661
6629,296.4994048344376
6630,308.03663436997954
6631,253.23040507749886
6632,297.32974723092354
6633,252.4630329466454
6634,264.77399443255763
6635,59.46227581770148
6636,297.55481248598915
6637,290.0939009750829
6638,66.17415121848089
6639,302.2176832753702
6640,280.24298600510247
6641,250.18457654031369
6642,269.96186229023
6643,300.5416401879154
6644,301.702050749414
6645,298.13800847847733
6646,296.25796942048476
6647,300.99224163109125
6648,278.6601745723109
6649,257.59964863505405
6650,301.74475901611925
6651,285.5782177943406
6652,306.2309855236523
6653,260.27899834348784
6654,287.16605610400677
6655,45.72010066162136
6656,-20.499592280208674
6657,60.85464228574449
6658,307.69195119941423
6659,302.39260649486397
6660,289.5863781535562
6661,287.00014839559674
6662,234.93615430266058
6663,286.2833391222739
6664,27.68283921902146
6665,268.1530869550593
